UW Year,Loss Date,Reported Date,Last Trans Date,Paid Loss,Outstanding Reserve,Incurred Loss,Status
2008,23/02/2009,5/3/2009,12/3/2009,170,0,170,Closed
2008,8/2/2009,8/2/2009,,0,0,0,Closed
2008,15/12/2008,18/03/2009,24/06/2009,435.71,0,435.71,Closed
2008,16/01/2009,18/03/2009,6/4/2009,140,0,140,Closed
2008,22/03/2009,22/03/2009,,0,0,0,Closed
2008,18/03/2009,23/03/2009,,0,0,0,Closed
2008,5/1/2009,24/03/2009,1/4/2009,504.95,0,504.95,Closed
2008,31/01/2009,1/4/2009,8/4/2009,2943.35,0,2943.35,Closed
2008,19/02/2009,9/4/2009,30/04/2009,476,0,476,Closed
2008,6/2/2009,20/04/2009,27/05/2009,184.9,0,184.9,Closed
2008,21/12/2008,22/04/2009,23/04/2009,10000,0,10000,Closed
2008,27/11/2008,22/04/2009,8/5/2009,168.64,0,168.64,Closed
2008,15/04/2009,15/04/2009,4/4/2010,1427.1,0,1427.1,Closed
2008,30/04/2009,1/5/2009,,0,0,0,Closed
2008,14/05/2009,15/05/2009,11/6/2009,3147.82,0,3147.82,Closed
2008,16/05/2009,27/11/2009,7/12/2009,1701.69,0,1701.69,Closed
2008,3/3/2009,13/05/2009,25/05/2009,557.71,0,557.71,Closed
2008,14/03/2009,19/05/2009,17/06/2009,984.23,0,984.23,Closed
2008,26/05/2009,3/6/2009,17/07/2009,1314.42,0,1314.42,Closed
2008,5/5/2009,3/6/2009,11/6/2009,319,0,319,Closed
2008,31/05/2009,5/6/2009,29/06/2009,1862,0,1862,Closed
2008,4/6/2009,9/6/2009,23/06/2009,1838.11,0,1838.11,Closed
2008,24/04/2009,11/6/2009,28/08/2009,1334,0,1334,Closed
2008,27/03/2009,16/06/2009,1/7/2009,48.05,0,48.05,Closed
2008,21/05/2009,18/06/2009,10/7/2009,55.26,0,55.26,Closed
2008,29/06/2009,30/06/2009,,0,0,0,Closed
2008,3/4/2009,30/06/2009,10/7/2009,195.66,0,195.66,Closed
2008,5/7/2009,6/7/2009,8/10/2009,1675.14,0,1675.14,Closed
2008,3/7/2009,10/7/2009,17/07/2009,745.14,0,745.14,Closed
2008,11/7/2009,11/9/2009,23/09/2009,763.4,0,763.4,Closed
2008,9/7/2009,21/07/2009,17/10/2009,55.83,0,55.83,Closed
2008,11/7/2009,22/07/2009,22/09/2009,87.9,0,87.9,Closed
2008,23/06/2009,27/07/2009,4/11/2009,1502.2,0,1502.2,Closed
2008,30/07/2009,30/07/2009,20/01/2011,70.97,0,70.97,Closed
2008,30/07/2009,30/07/2009,,0,0,0,Closed
2008,23/06/2009,3/8/2009,24/09/2009,1612.09,0,1612.09,Closed
2008,18/07/2009,4/8/2009,10/8/2009,143.14,0,143.14,Closed
2008,1/8/2009,5/8/2009,,0,0,0,Closed
2008,27/04/2009,4/8/2009,21/08/2009,340.15,0,340.15,Closed
2008,9/8/2009,11/8/2009,,0,0,0,Closed
2008,28/02/2009,11/8/2009,21/08/2009,260,0,260,Closed
2008,21/03/2009,17/08/2009,27/08/2009,973.79,0,973.79,Closed
2008,16/06/2009,26/08/2009,5/9/2009,561.26,0,561.26,Closed
2008,16/06/2009,26/08/2009,5/9/2009,1181.57,0,1181.57,Closed
2008,21/07/2009,31/08/2009,4/6/2010,2707.67,0,2707.67,Closed
2008,11/7/2009,14/07/2009,,0,0,0,Closed
2008,7/9/2009,7/9/2009,31/10/2009,1806.48,0,1806.48,Closed
2008,6/9/2009,7/9/2009,19/01/2010,875.43,0,875.43,Closed
2008,26/08/2009,9/9/2009,12/4/2010,77.16,0,77.16,Closed
2008,9/9/2009,14/09/2009,3/11/2009,440,0,440,Closed
2008,3/6/2009,23/09/2009,12/10/2009,423,0,423,Closed
2008,29/09/2009,29/09/2009,,0,0,0,Closed
2008,4/5/2009,28/09/2009,21/10/2009,229.99,0,229.99,Closed
2008,20/11/2008,2/10/2009,14/10/2009,186.6,0,186.6,Closed
2008,29/09/2009,6/10/2009,16/11/2009,463.46,0,463.46,Closed
2008,13/10/2009,14/10/2009,31/05/2010,1024.29,0,1024.29,Closed
2008,15/10/2009,20/10/2009,1/3/2010,3198.29,0,3198.29,Closed
2008,21/10/2009,21/10/2009,5/11/2009,1875,0,1875,Closed
2008,9/7/2009,20/10/2009,4/11/2009,138.97,0,138.97,Closed
2008,1/9/2009,29/10/2009,12/8/2010,5741,0,5741,Closed
2008,25/08/2009,26/10/2009,29/10/2009,335.17,0,335.17,Closed
2008,30/09/2009,30/10/2009,16/11/2009,1310.67,0,1310.67,Closed
2008,23/03/2009,6/11/2009,13/12/2009,889,0,889,Closed
2008,12/4/2009,6/11/2009,15/11/2009,72.79,0,72.79,Closed
2008,31/08/2009,6/11/2009,16/11/2009,807.93,0,807.93,Closed
2008,18/09/2009,6/11/2009,15/11/2009,34.21,0,34.21,Closed
2008,20/10/2009,10/11/2009,11/11/2009,205.98,0,205.98,Closed
2008,15/09/2009,10/11/2009,19/11/2009,1604.75,0,1604.75,Closed
2008,5/9/2009,11/11/2009,17/11/2009,264.52,0,264.52,Closed
2008,10/6/2009,12/9/2009,14/12/2009,1538.96,0,1538.96,Closed
2008,26/10/2009,7/12/2009,9/12/2009,185,0,185,Closed
2008,4/3/2009,7/12/2009,6/12/2010,1476.69,0,1476.69,Closed
2008,26/03/2009,7/12/2009,9/12/2009,116.12,0,116.12,Closed
2008,12/6/2009,7/12/2009,9/12/2009,103.66,0,103.66,Closed
2008,12/9/2009,7/12/2009,9/12/2009,414.4,0,414.4,Closed
2008,17/08/2009,6/1/2010,23/01/2010,671.96,0,671.96,Closed
2008,19/10/2009,22/01/2010,5/2/2010,283.73,0,283.73,Closed
2008,15/08/2009,10/3/2010,29/03/2010,129.66,0,129.66,Closed
2008,17/08/2009,10/3/2010,7/4/2010,535.16,0,535.16,Closed
2008,15/08/2009,25/03/2010,17/04/2010,146.01,0,146.01,Closed
2008,1/10/2009,28/06/2010,10/7/2010,731.7,0,731.7,Closed
2008,19/09/2009,9/8/2010,16/08/2010,63.25,0,63.25,Closed
2007,13/09/2007,23/10/2007,,0,0,0,Closed
2007,8/11/2007,8/11/2007,,0,0,0,Closed
2007,11/11/2007,11/11/2007,13/12/2007,431.96,0,431.96,Closed
2007,24/03/2007,23/10/2007,13/11/2007,318.26,0,318.26,Closed
2007,16/04/2007,8/10/2007,18/11/2007,2500,0,2500,Closed
2007,7/3/2007,18/11/2007,20/11/2007,331.69,0,331.69,Closed
2007,13/07/2007,6/11/2007,20/11/2007,1970,0,1970,Closed
2007,15/12/2007,17/12/2007,23/01/2008,246.66,0,246.66,Closed
2007,1/12/2007,24/12/2007,1/1/2008,370,0,370,Closed
2007,28/12/2007,1/1/2008,29/07/2008,455.92,0,455.92,Closed
2007,29/11/2007,7/1/2008,9/1/2008,2670.14,0,2670.14,Closed
2007,14/11/2007,22/01/2008,28/01/2008,1829.18,0,1829.18,Closed
2007,21/11/2007,25/01/2008,11/5/2008,1048.23,0,1048.23,Closed
2007,19/02/2008,19/02/2008,19/05/2009,356.97,0,356.97,Closed
2007,4/3/2008,6/3/2008,,0,0,0,Closed
2007,6/3/2008,10/3/2008,,0,0,0,Closed
2007,17/01/2008,17/04/2008,17/05/2008,439.8,0,439.8,Closed
2007,31/03/2008,1/4/2008,25/09/2008,168.88,0,168.88,Closed
2007,19/03/2008,26/03/2008,23/07/2008,1084.97,0,1084.97,Closed
2007,29/01/2008,17/04/2008,30/05/2008,1362.98,0,1362.98,Closed
2007,22/05/2008,26/05/2008,,0,0,0,Closed
2007,24/02/2008,2/6/2008,17/06/2008,734.08,0,734.08,Closed
2007,25/02/2008,2/6/2008,20/06/2008,787.66,0,787.66,Closed
2007,7/6/2008,10/6/2008,28/07/2008,213.72,0,213.72,Closed
2007,6/6/2008,10/6/2008,5/11/2008,326.31,0,326.31,Closed
2007,14/04/2008,13/06/2008,1/7/2008,503.75,0,503.75,Closed
2007,17/06/2008,17/06/2008,10/11/2008,925.58,0,925.58,Closed
2007,2/5/2008,17/06/2008,12/9/2008,390,0,390,Closed
2007,22/06/2008,23/06/2008,14/10/2008,4324.18,0,4324.18,Closed
2007,6/6/2008,6/6/2008,,0,0,0,Closed
2007,5/6/2008,6/6/2008,6/3/2009,3076.38,0,3076.38,Closed
2007,4/6/2008,6/6/2008,16/07/2008,1940.97,0,1940.97,Closed
2007,22/05/2008,1/7/2008,2/7/2008,302.28,0,302.28,Closed
2007,15/11/2007,28/04/2008,26/07/2008,1370.37,0,1370.37,Closed
2007,5/6/2008,6/6/2008,,0,0,0,Closed
2007,10/7/2008,10/7/2008,,0,0,0,Closed
2007,20/06/2008,9/7/2008,13/08/2008,648.16,0,648.16,Closed
2007,16/07/2008,16/07/2008,,0,0,0,Closed
2007,30/05/2008,18/07/2008,12/9/2008,941.58,0,941.58,Closed
2007,22/07/2008,24/07/2008,,0,0,0,Closed
2007,29/05/2008,15/07/2008,28/07/2008,429.73,0,429.73,Closed
2007,13/07/2008,30/07/2008,24/09/2008,1322.82,0,1322.82,Closed
2007,4/8/2008,5/8/2008,8/10/2008,1768.47,0,1768.47,Closed
2007,25/06/2008,22/07/2008,18/08/2008,187.8,0,187.8,Closed
2007,8/8/2008,11/8/2008,11/6/2009,3771.55,0,3771.55,Closed
2007,4/7/2008,12/8/2008,15/09/2008,1350,0,1350,Closed
2007,14/07/2008,5/8/2008,20/09/2008,274.6,0,274.6,Closed
2007,11/1/2008,5/8/2008,28/09/2008,99.25,0,99.25,Closed
2007,14/05/2008,20/08/2008,29/09/2008,445.7,0,445.7,Closed
2007,27/12/2007,18/08/2008,11/9/2008,595.45,0,595.45,Closed
2007,20/08/2008,21/08/2008,,0,0,0,Closed
2007,1/9/2008,1/9/2008,,0,0,0,Closed
2007,3/9/2008,3/9/2008,9/7/2009,99.11,0,99.11,Closed
2007,9/8/2008,2/9/2008,17/09/2008,76.43,0,76.43,Closed
2007,11/7/2008,2/9/2008,17/09/2008,138.07,0,138.07,Closed
2007,21/07/2008,4/9/2008,18/09/2008,2039.9,0,2039.9,Closed
2007,13/09/2008,15/09/2008,,0,0,0,Closed
2007,15/08/2008,16/09/2008,10/11/2008,458.31,0,458.31,Closed
2007,28/05/2008,17/09/2008,9/10/2008,583.88,0,583.88,Closed
2007,8/9/2008,12/9/2008,4/10/2008,250,0,250,Closed
2007,12/3/2008,23/09/2008,24/09/2008,161.77,0,161.77,Closed
2007,21/09/2008,9/10/2008,26/10/2008,1609.26,0,1609.26,Closed
2007,6/9/2008,17/10/2008,24/10/2008,1005,0,1005,Closed
2007,11/12/2007,21/10/2008,28/10/2008,37.67,0,37.67,Closed
2007,17/10/2008,23/10/2008,,0,0,0,Closed
2007,6/6/2008,22/10/2008,29/10/2008,459.65,0,459.65,Closed
2007,10/10/2008,24/10/2008,29/10/2008,64.14,0,64.14,Closed
2007,27/02/2008,28/10/2008,3/11/2008,87.62,0,87.62,Closed
2007,4/7/2008,29/10/2008,5/11/2008,643.03,0,643.03,Closed
2007,29/10/2008,20/11/2008,24/11/2008,224.26,0,224.26,Closed
2007,19/07/2008,24/11/2008,,0,0,0,Closed
2007,13/09/2008,11/12/2008,4/1/2010,596,0,596,Closed
2007,7/5/2008,12/3/2009,,0,0,0,Closed
2007,12/7/2008,15/12/2009,22/12/2009,125,0,125,Closed
2006,11/6/2007,27/07/2007,21/08/2007,335.07,0,335.07,Closed
2006,31/05/2007,29/06/2007,27/07/2007,120.72,0,120.72,Closed
2006,26/05/2007,19/07/2007,14/08/2007,100,0,100,Closed
2006,21/06/2007,2/8/2007,23/08/2007,134.6,0,134.6,Closed
2006,25/06/2007,7/8/2007,11/9/2007,275.66,0,275.66,Closed
2006,27/04/2007,8/8/2007,11/9/2007,159.58,0,159.58,Closed
2006,13/03/2007,15/08/2007,19/09/2007,987.51,0,987.51,Closed
2006,9/7/2007,21/08/2007,21/09/2007,274.74,0,274.74,Closed
2006,8/11/2006,30/08/2007,4/10/2007,62.86,0,62.86,Closed
2006,22/03/2007,30/08/2007,4/10/2007,245.02,0,245.02,Closed
2006,13/01/2007,28/05/2007,6/12/2007,160.13,0,160.13,Closed
2006,16/06/2007,19/06/2007,,0,0,0,Closed
2006,1/7/2007,2/7/2007,,0,0,0,Closed
2006,1/7/2007,2/7/2007,26/11/2007,559.68,0,559.68,Closed
2006,6/7/2007,9/7/2007,,0,0,0,Closed
2006,1/11/2006,10/7/2007,27/12/2007,754.84,0,754.84,Closed
2006,26/06/2007,12/7/2007,3/2/2008,264.53,0,264.53,Closed
2006,15/11/2006,2/8/2007,28/08/2007,2167,0,2167,Closed
2006,19/08/2007,23/08/2007,,0,0,0,Closed
2006,20/07/2007,21/08/2007,18/10/2007,1399.64,0,1399.64,Closed
2006,2/9/2007,12/9/2007,,0,0,0,Closed
2006,8/9/2007,10/9/2007,20/11/2007,117.4,0,117.4,Closed
2006,27/08/2007,18/09/2007,26/10/2007,0.02,0,0.02,Closed
2006,28/08/2007,18/09/2007,23/10/2007,20.71,0,20.71,Closed
2006,16/07/2007,14/09/2007,11/10/2007,187.78,0,187.78,Closed
2006,18/09/2007,23/09/2007,12/2/2008,1219.04,0,1219.04,Closed
2006,25/09/2007,25/09/2007,,0,0,0,Closed
2006,6/10/2007,8/10/2007,6/12/2007,1500,0,1500,Closed
2006,9/9/2007,12/10/2007,18/12/2007,1132,0,1132,Closed
2006,21/09/2007,15/10/2007,13/11/2007,467.9,0,467.9,Closed
2006,6/11/2006,11/10/2007,16/11/2007,41.01,0,41.01,Closed
2006,2/7/2007,22/11/2007,7/12/2007,0,0,0,Closed
2006,17/01/2007,11/12/2007,19/12/2007,176.85,0,176.85,Closed
2006,8/7/2007,6/5/2008,,0,0,0,Closed
2006,12/2/2007,19/05/2009,20/05/2009,5000,0,5000,Closed
2006,1/11/2006,5/6/2007,12/9/2007,265.43,0,265.43,Closed
2006,1/11/2006,19/06/2007,,0,0,0,Closed
2006,24/06/2007,26/06/2007,8/1/2008,6278.1,0,6278.1,Closed
2006,4/7/2007,6/7/2007,11/9/2007,114.5,0,114.5,Closed
2006,20/05/2007,26/06/2007,14/07/2007,135.65,0,135.65,Closed
2006,15/02/2007,27/06/2007,14/07/2007,1207.75,0,1207.75,Closed
