"gender","Age_client","year","age_of_car_M","Car_power_M","Car_2ndDriver_M","num_policiesC","metro_code","Policy_PaymentMethodA","Policy_PaymentMethodH","Insuredcapital_content_re","Insuredcapital_continent_re","appartment","Client_Seniority","Retention","NClaims1","NClaims2","Claims1","Claims2","Types","PolID"
1,65,5,0,75,1,1,0,1,1,10.4163423162046,11.6059038373143,1,22.231348392,1,0,0,0,0,1,20470
1,59,5,0,125,0,1,0,1,1,10.3682232681577,7.15012089694294,1,28.865160849,1,0,0,0,0,1,4601
0,48,5,3,150,0,1,0,0,1,10.4716484411697,11.4232288495892,1,10.151950719,0,0,0,0,0,1,2889
1,58,5,6,115,0,1,0,0,1,10.9244396957516,9.16093686975342,1,5.0787132101,1,0,0,0,0,1,25714
1,63,5,10,100,0,1,1,1,1,9.72757044341517,9.72757044341517,1,10.231348392,0,0,0,0,0,1,9276
1,79,5,0,75,0,1,0,1,1,10.0959149561428,10.9831945911446,1,28.544832307,0,0,0,0,0,1,12030
1,73,5,11,115,0,1,0,0,1,10.0481959367242,11.146779094057,1,6.2778918549,1,0,0,0,0,1,10295
0,51,5,14,163,0,0,0,1,1,11.1068521219247,12.3814921042187,0,12.186173854,1,0,0,0,0,1,26944
1,75,5,16,90,0,1,0,1,1,9.68040649926887,11.002116507732,0,16.837782341,0,0,0,0,0,1,8944
0,41,5,11,115,0,0,0,1,1,9.67840149076952,11.2877891794795,0,7.394934976,1,0,0,0,0,1,27650
1,50,5,11,135,0,1,0,1,1,9.43782488765627,13.5965471327367,0,10.119096509,0,0,0,0,0,1,39604
0,67,5,8,140,0,1,1,1,1,10.6310603141111,8.07121853996986,1,6.4394250513,1,0,0,0,0,1,25235
1,82,5,18,100,0,1,0,1,1,10.5359060121115,10.8086930698201,1,7.8850102669,1,0,0,0,0,1,8115
1,48,5,8,150,0,0,0,1,1,10.4689942407111,9.77587517933159,1,7.1074606434,1,0,0,0,0,1,9324
1,40,5,13,110,0,1,0,1,1,10.9501565110278,11.4396798132191,1,11.334702259,1,0,0,0,0,1,34696
1,79,5,0,115,0,1,0,1,1,10.5942676838441,11.5548780201659,1,15.334702259,1,0,0,0,0,1,27912
1,60,5,11,100,0,1,0,0,1,10.7704779501262,11.8690756712582,1,9.839835729,1,0,0,0,0,1,1428
1,66,5,10,90,0,1,1,1,1,10.1563258191854,11.7249109964684,1,9.2375085558,1,0,0,0,0,1,24374
1,69,5,13,64,0,1,0,1,1,10.2985588314603,11.378430865754,1,7.0773442847,1,0,0,0,0,1,19896
0,56,5,9,90,1,1,1,0,0,10.7719774107316,11.870575433418,1,8.1040383299,1,0,0,0,0,1,36682
1,78,5,12,75,0,1,0,1,1,10.4258057825834,12.5460433980588,0,10.787132101,1,0,0,0,0,1,27216
1,77,5,9,85,0,1,0,1,1,10.5944626257781,11.9807379454018,0,6.7679671458,1,0,0,0,0,1,38077
0,48,5,8,140,0,1,0,1,1,11.18092222748,11.8939189027451,1,26.67761807,1,0,0,0,0,1,6128
0,44,5,9,90,0,1,0,0,1,9.56372169790503,11.3554215861164,1,8.7830253251,0,0,0,0,0,1,3428
1,84,5,0,100,0,1,0,1,1,10.7409248858948,9.82466618205992,1,16.796714579,1,0,1,0,0,1,11398
1,84,5,13,65,0,1,1,1,1,10.924923756948,9.08278423476059,1,10.600958248,1,0,0,0,0,1,22096
1,61,5,9,275,0,0,1,1,1,10.5932949120977,11.3823102732384,1,7.0499657769,1,0,0,0,0,1,7401
1,70,5,11,70,0,1,0,0,1,10.4037060187855,11.3379969124496,1,10.576317591,0,0,1,0,0,1,36202
1,40,5,24,112,0,1,0,1,1,10.7749790160117,12.027726775211,1,6.083504449,1,0,0,0,0,1,29771
1,49,5,12,155,1,0,0,0,0,10.2348033030188,12.3550351758688,0,19.575633128,1,0,0,0,0,1,21719
1,63,5,7,105,0,1,0,1,1,10.7507754128733,10.9739146784212,1,5.2676249144,1,0,0,0,0,1,2366
1,66,5,9,140,0,1,0,1,1,10.1809363178507,9.77549109954736,1,7.3045859001,1,0,0,0,0,1,26756
1,73,5,6,75,0,1,0,1,1,10.0858507751287,12.2783979582618,1,15.780971937,1,0,0,0,0,1,1318
1,78,5,0,58,0,1,0,1,1,9.56101907433698,10.6314145906149,1,15.085557837,0,0,0,0,0,1,20071
0,42,5,8,92,0,1,0,1,1,10.4122340163463,10.5945508132426,1,5.4893908282,0,0,0,0,0,1,16174
1,45,5,11,110,1,1,0,1,1,10.6646676106029,10.0475264227589,1,20.084873374,1,0,0,0,0,1,11396
1,84,5,22,65,0,1,0,1,1,6.89774534635282,11.3588122844399,1,6.6255989049,0,0,1,0,0,1,4458
1,71,5,8,110,0,1,0,1,1,10.4628413061436,12.0722560693876,0,6.5817932923,1,0,0,0,0,1,34931
1,80,5,18,75,0,1,0,1,1,10.028497742617,11.6736147216371,0,7.1430527036,1,0,0,0,0,1,18096
1,79,5,16,95,0,0,1,1,1,9.70473717874218,12.1895875092703,0,6.3299110198,1,0,0,0,0,1,24798
0,35,5,14,105,0,1,0,1,1,9.42220454965099,10.7030799602416,1,12.859685147,1,0,0,0,0,1,8932
1,46,5,9,110,0,0,0,1,1,10.5829994436148,11.5862855861245,1,5.9493497604,1,0,0,0,0,1,15730
1,56,5,0,105,0,1,0,1,1,9.00444225956851,11.1245987028165,1,11.909650924,1,0,0,0,0,1,35229
0,42,5,12,90,0,0,0,0,1,10.5360927484901,11.6346863562358,1,6.5681040383,1,0,0,0,0,1,18978
0,68,5,4,79,0,1,0,1,1,9.93650831643211,9.64884301415986,1,7.8220396988,0,0,0,0,0,1,25669
1,69,5,0,75,0,1,0,0,1,10.5751643859279,11.6718530031356,1,14.757015743,1,0,0,0,0,1,33691
1,63,5,8,163,0,1,0,0,0,10.3966881642798,12.6343893229546,0,5.0020533881,1,0,0,0,0,1,28727
1,41,5,13,110,0,1,0,0,1,10.5650893689464,11.3382653641269,1,8.2409308693,1,0,0,0,0,1,29691
0,49,5,0,55,0,1,0,1,1,10.1325324565644,11.7419381591206,1,8.0848733744,1,0,0,0,0,1,15471
0,38,5,1,105,0,1,1,1,1,10.2350000097609,11.3981264352365,1,16.114989733,1,0,0,0,0,1,31276
0,55,5,10,122,0,1,0,1,1,9.62003784431515,11.3835711647071,1,6.250513347,1,0,0,0,0,1,6669
0,34,5,8,140,0,0,0,1,1,11.2311141259902,9.76482128469035,1,7.1540041068,0,0,0,0,0,1,34433
1,65,5,12,145,0,1,0,1,1,10.0336057518379,11.4363966264211,1,16.057494867,1,0,0,0,0,1,28093
0,82,5,15,143,0,1,0,0,1,9.45185807982746,11.218887369063,1,7.6112251882,1,0,0,0,0,1,4929
1,64,5,9,173,0,0,1,1,1,10.0821440679301,8.87826883804312,0,7.7590691307,1,0,0,0,0,1,23783
1,52,5,11,51,1,1,1,1,1,10.7086929688666,11.6249693967633,1,9.8151950719,1,0,0,0,0,1,25088
1,67,5,16,60,0,0,0,1,1,10.4874008924574,12.6076394986393,0,8.1259411362,1,0,0,0,0,1,18402
1,63,5,0,80,1,1,0,1,1,9.275027319598,13.2496580118214,0,9.8562628337,1,0,0,0,0,1,39451
1,39,5,5,130,0,0,0,1,1,10.5942676838441,12.4079847973391,0,9.234770705,1,0,0,0,0,1,17781
1,65,5,17,75,0,1,0,1,1,10.7182231856271,12.0763300662789,1,15.589322382,1,0,0,0,0,1,33594
1,61,5,16,112,0,1,0,1,1,10.4017065456062,11.6056678052402,1,15.244353183,0,0,0,0,0,1,6935
0,47,5,17,100,0,1,0,1,1,10.90136730362,10.1028829351324,1,22.458590007,1,0,0,0,0,1,4207
1,43,5,9,120,0,0,0,1,1,10.4032744733869,11.9401174915291,0,6.8856947296,1,0,0,0,0,1,15850
1,76,5,16,114,0,0,0,1,1,10.4264657339382,11.7291515456577,1,6.0123203285,1,0,0,0,0,1,11487
1,78,5,0,69,0,1,0,1,1,10.3127687036152,12.0174899285171,0,9.7905544148,1,0,0,0,0,1,4262
1,51,5,7,92,0,1,1,1,1,9.89002078124693,12.324362219541,0,5.1334702259,0,0,0,0,0,1,37507
1,77,5,0,90,0,1,0,1,0,10.6855282336128,11.43855724357,1,18.266940452,1,0,0,0,0,1,14995
1,67,5,10,306,0,0,0,1,1,11.6917417186948,12.567205786922,0,8.1505817933,1,0,0,0,0,1,17073
1,74,5,1,80,0,1,0,1,1,10.2958181122136,11.9052283295518,0,5.2238193018,1,0,0,0,0,1,40026
1,59,5,7,150,0,1,0,1,1,10.5363872589005,12.8389481888423,0,6.0013689254,1,0,0,0,0,1,9984
1,75,5,26,90,0,1,0,1,1,8.84861555601248,10.6402565644127,0,22.187542779,1,0,0,0,0,1,3189
1,85,5,9,105,0,1,1,1,1,6.93847845162498,12.2221728390341,0,7.4633812457,1,0,0,0,0,1,340
0,43,5,9,185,0,1,0,1,1,10.5181641431643,11.839899882625,1,10.444900753,1,0,0,0,0,1,37882
0,79,5,0,110,0,1,0,1,1,9.24791742737153,11.4391907616046,1,12.605065024,1,0,0,0,0,1,26587
1,62,5,11,112,0,1,0,1,1,10.2052455921039,11.4698165866902,0,9.3196440794,1,0,0,0,0,1,10780
1,61,5,10,115,0,1,0,1,1,10.4877761619253,12.0971909377454,1,7.6824093087,1,0,0,0,0,1,5739
1,64,5,9,224,0,1,0,1,1,8.84861555601248,11.3478278016298,1,17.727583847,1,0,0,0,0,1,10728
1,58,5,13,105,0,1,0,1,1,11.2194041103793,12.9477611497775,0,11.266255989,1,0,0,0,0,1,39743
1,76,5,0,109,0,1,0,1,1,10.0031668103674,11.3026136091901,0,14.896646133,0,0,0,0,0,1,41
1,61,5,12,70,0,1,0,1,1,10.2896267796865,11.0689336947996,0,5.6235455168,1,0,0,0,0,1,18575
1,50,5,13,100,0,0,0,1,1,11.1998621295295,12.8092891010386,0,5.6892539357,1,0,0,0,0,1,40254
0,54,5,15,60,0,1,0,1,1,10.4258057825834,10.71348088557,0,5.5934291581,1,0,0,0,0,1,35816
1,80,5,13,75,0,1,0,1,1,9.59346784236263,11.2028501244083,1,6.7679671458,1,0,0,0,0,1,36879
1,79,5,12,272,0,1,1,1,1,12.6981642788042,10.3969827685513,1,10.412046543,1,0,0,0,0,1,22725
1,72,5,14,110,0,1,0,0,1,10.5363872589005,10.1309350286641,1,8.9801505818,1,0,0,0,0,1,12568
1,72,5,14,100,0,1,1,1,1,11.2154097335255,12.4883658490748,0,21.503080082,1,0,0,0,0,1,857
1,71,5,10,115,0,0,0,1,1,10.941362265092,12.7514559156946,1,9.9630390144,0,0,0,0,0,1,12579
1,81,5,0,75,0,1,0,1,1,10.5151724766731,10.8898573657577,1,16.815879535,1,0,0,0,0,1,2531
0,46,5,18,90,0,1,0,1,1,10.5359057464588,11.7398594236058,1,6.4202600958,1,0,0,0,0,1,20372
0,43,5,21,60,0,1,0,1,1,10.1460332588113,9.16526978160728,1,5.7248459959,0,0,0,0,0,1,12745
1,80,5,21,90,0,1,0,1,1,10.8382150774185,11.9205908174312,1,19.225188227,1,0,0,0,0,1,33820
1,85,5,0,115,0,1,0,1,1,9.83203129225403,11.4414263483301,1,18.934976044,1,0,0,0,0,1,28280
0,55,5,15,60,1,1,1,1,1,9.50715585753626,11.4042113322195,1,5.8891170431,1,0,0,0,0,1,21331
1,57,5,9,90,1,1,0,1,1,10.7753671482869,11.5862855861245,1,5.787816564,1,0,0,0,0,1,25548
0,43,5,0,68,0,1,0,0,1,9.08278423476059,11.6476285458998,1,13.451060917,1,0,0,0,0,1,31229
1,71,5,13,228,0,1,0,1,1,9.89734271161239,11.6921756432397,1,6.173853525,1,0,0,0,0,1,11298
1,74,5,11,174,0,0,1,1,1,11.4984852044517,12.3364011017258,0,6.6721423682,1,0,0,0,0,1,24188
1,50,5,9,295,0,1,0,0,1,12.8972170719162,13.5903629999694,0,6.1327857632,1,0,0,0,0,1,21220
1,42,5,16,125,0,1,0,1,1,10.6281290396808,12.0648350649363,1,7.1704312115,1,0,0,0,0,1,34403
1,82,5,9,105,0,1,1,1,1,9.88588299770768,11.6959484423779,1,7.5674195756,1,0,0,0,0,1,14301
1,47,5,13,100,0,1,1,0,1,10.457454558961,12.333956495766,0,11.561943874,0,0,0,0,0,1,24095
0,62,5,7,82,0,0,0,1,1,10.6382235535302,11.7368191348751,1,5.7604380561,1,0,0,0,0,1,28105
0,48,5,1,92,0,0,0,0,1,9.94561413571043,11.5609210278133,1,8.4982888433,1,0,0,0,0,1,28625
1,74,5,17,110,0,1,0,1,1,9.47832037707546,11.3754185231691,0,5.3607118412,1,0,0,0,0,1,13466
0,69,5,22,75,0,1,0,1,1,10.8233271796255,11.5164631998004,1,6.3682409309,1,0,0,0,0,1,13719
0,64,5,17,218,0,1,1,1,1,11.0413811294459,12.4276633918665,0,5.8809034908,1,0,0,0,0,1,24856
1,66,5,9,140,0,1,0,1,1,10.9358620994309,10.1888142282176,1,7.1759069131,1,0,0,0,0,1,18314
1,45,5,17,116,0,1,1,1,1,9.62521441028121,8.52673155623493,1,14.376454483,1,0,0,0,0,1,23133
1,59,5,10,140,0,1,0,1,1,9.21044036697652,8.98732181285012,1,9.2922655715,1,0,0,0,0,1,27179
1,48,5,10,120,0,1,0,1,1,9.38884465223185,11.5105431294611,1,7.9534565366,1,0,0,0,0,1,32154
1,75,5,18,279,0,0,0,1,1,13.1193277746208,13.1521182769224,0,17.943874059,1,0,0,0,0,1,12551
1,55,5,9,80,0,1,0,1,1,10.4193392245345,11.875814262868,1,7.0061601643,1,0,0,0,0,1,1474
1,54,5,18,133,0,0,0,1,1,10.613783351428,12.2232011122086,1,21.790554415,1,0,0,0,0,1,36362
0,42,5,9,105,0,1,0,1,1,10.130933833817,11.0316748245446,1,5.3059548255,1,0,0,0,0,1,29981
1,58,5,10,120,0,1,0,0,1,10.0858507751287,11.1844352867906,0,11.655030801,1,0,0,0,0,1,18437
0,48,5,22,60,0,1,0,1,1,9.18150355903762,11.6933452144746,0,5.5961670089,1,0,0,0,0,1,34511
0,47,5,10,65,0,1,0,1,1,10.191370729765,11.1721765965818,1,9.3963039014,0,0,0,0,0,1,32524
1,69,5,0,103,0,1,0,1,1,10.7504955137638,11.8490933695729,1,14.168377823,1,0,0,0,0,1,7601
1,61,5,24,99,1,0,0,1,1,8.77971129020447,10.599839592045,1,8.0711841205,1,0,1,0,0,1,29146
1,70,5,10,90,1,1,1,0,0,10.1266711030504,11.9829353441964,1,7.241615332,1,0,0,0,0,1,23612
1,57,5,15,193,0,1,0,0,1,9.0807065169318,11.2290400427787,1,14.954140999,0,0,1,0,0,1,37426
1,73,5,0,95,0,1,0,1,1,10.3681987641133,11.6209391578386,0,21.897330595,1,0,0,0,0,1,37345
1,74,5,13,90,0,1,0,1,1,10.1689174976144,11.9606451409752,0,7.4962354552,1,0,0,0,0,1,36393
1,67,5,18,112,0,1,0,1,1,8.81915975302931,11.1216116039727,1,10.767967146,0,0,0,0,0,1,38196
1,79,5,22,170,0,1,0,1,1,10.2646524017477,8.87846256478171,1,7.7152635181,0,0,0,0,0,1,20478
1,65,5,0,125,0,1,0,1,1,10.6826463605026,12.2920663798972,0,13.609856263,0,0,1,0,0,1,27420
1,51,5,11,152,0,1,1,1,1,10.8237679152387,12.7898635602669,0,6.6228610541,1,0,0,0,0,1,36885
1,68,5,1,100,0,1,0,1,1,9.64883785413457,11.9260465246804,0,6.2340862423,1,0,0,0,0,1,25676
1,54,5,9,231,0,1,1,1,1,10.305279255278,12.1615484939757,0,7.2361396304,1,0,0,0,0,1,1633
1,56,5,9,125,0,0,1,0,0,10.2834963815349,11.4229078647252,1,5.9520876112,1,0,0,0,0,1,9642
1,69,5,7,150,0,1,0,1,1,11.358510783631,11.9871140749553,1,5.7905544148,1,0,0,0,0,1,17056
1,61,5,13,122,0,1,0,1,0,11.0770053761725,13.0431049954003,0,8.3969883641,1,0,0,0,0,1,9959
1,74,5,12,115,0,1,0,1,1,9.4584613733595,11.2501559483992,1,11.055441478,0,0,0,0,0,1,27946
0,74,5,0,86,0,1,0,1,1,11.4807162735482,12.2357333843236,0,13.472963723,1,0,0,0,0,1,25942
0,48,5,15,90,1,1,0,0,1,10.463131911492,12.4874888785461,0,7.3401779603,1,0,0,0,0,1,644
1,69,5,0,112,0,1,0,0,1,10.5751643859279,11.4018286392108,0,15.274469541,1,0,0,0,0,1,10561
1,72,5,8,97,0,1,0,1,1,9.93309489728879,12.2746999835512,0,5.7713894593,1,0,0,0,0,1,39646
1,47,5,0,90,0,0,0,1,1,8.69968140098951,11.002116507732,1,13.034907598,1,0,0,0,0,1,911
1,44,5,10,82,0,1,0,0,0,9.99298587617542,11.6446973104993,1,7.1211498973,1,0,0,0,0,1,28642
1,49,5,6,68,0,0,0,0,1,11.3290271457395,12.5076738952079,1,5.9219712526,0,0,0,0,0,1,10122
1,60,5,7,109,1,0,0,0,1,11.1407604526994,11.8460040926661,1,8.2518822724,1,0,0,0,0,1,30135
1,55,5,9,163,0,1,0,0,1,10.1325292753881,11.3364748802431,1,8.0109514031,1,0,0,0,0,1,5359
1,63,5,9,110,1,1,0,1,1,10.3682958343057,11.9777086162023,0,7.5318275154,1,0,0,0,0,1,26011
1,85,5,7,163,0,0,0,1,1,10.2325304742998,11.167768081413,1,6.6146475017,0,0,0,0,0,1,5797
0,52,5,0,136,0,0,0,1,1,10.9439481695411,12.6316586309412,0,15.238877481,1,0,0,0,0,1,2417
1,77,5,0,82,0,1,0,1,1,10.2193732618347,11.1379304427876,1,16.008213552,1,0,0,0,0,1,9226
1,50,5,4,122,1,1,0,1,1,10.8863307137727,11.5794685381502,1,8.6598220397,1,0,0,0,0,1,14273
0,78,5,18,75,0,1,1,1,1,10.7649429348717,12.2690033122623,0,6.160164271,0,0,0,0,0,1,1038
1,44,5,16,95,0,0,0,1,1,9.3593851818633,11.9319173391399,0,7.5017111567,1,0,0,0,0,1,28373
1,79,5,16,125,0,1,0,1,1,9.38653737860968,10.7187027971134,1,7.9561943874,1,0,0,0,0,1,4246
0,75,5,26,38,0,1,0,1,1,10.0942455059841,11.4805082593835,0,41.757700205,1,0,0,0,0,1,6383
1,59,5,13,112,0,1,1,1,1,10.2861059849303,12.2597366276157,0,18.072553046,1,0,0,0,0,1,25316
1,44,5,9,70,0,1,0,1,1,9.26958144890033,11.5820307301408,1,11.671457906,1,0,0,0,0,1,3272
1,62,5,13,70,1,1,0,0,1,10.5970901293874,11.7174691054348,0,8.4134154689,1,0,0,0,0,1,34307
0,42,5,10,115,0,1,0,0,1,9.99318016513217,12.1948756929669,1,6.1245722108,0,0,0,0,0,1,28645
0,72,5,13,54,0,1,0,1,1,10.734698059727,11.0223749059039,1,9.2648870637,1,0,0,0,0,1,10861
1,79,5,17,89,0,1,0,1,1,10.1306426468417,12.6563345581246,0,7.1293634497,1,0,0,0,0,1,38303
1,60,5,0,90,0,0,0,1,1,10.7013325292038,11.6821474288535,0,17.590691307,1,0,0,0,0,1,2225
1,66,5,12,70,0,0,0,1,1,9.43782887032211,10.5363872589005,0,7.5482546201,1,0,0,0,0,1,34542
1,57,5,14,105,1,1,0,1,1,10.3711302720264,10.0834588496322,1,6.0561259411,1,0,0,0,0,1,3408
1,51,5,9,122,0,1,1,1,0,10.613437276402,12.4592428507913,0,9.5660506502,1,0,0,0,0,1,36817
1,85,5,0,90,0,1,0,1,1,10.3027903793966,10.8136028556405,1,14.458590007,1,0,0,0,0,1,13422
0,59,5,13,100,0,0,0,0,0,10.5360943421071,11.5169065300044,1,6.5544147844,1,0,0,0,0,1,14751
0,68,5,14,75,0,1,0,0,1,10.1856895115582,10.8788176503724,1,11.430527036,1,0,0,0,0,1,21662
1,56,5,12,112,0,1,0,1,1,10.5323124552429,11.0431270946574,1,21.828884326,1,0,0,0,0,1,4400
1,72,5,25,75,0,1,0,1,1,9.64542900515042,11.1858231928024,1,5.5934291581,1,0,0,0,0,1,28006
1,70,5,26,29,0,0,1,1,1,9.96156870718647,12.4872537574549,0,7.6084873374,1,0,0,0,0,1,24671
1,68,5,9,64,0,1,0,1,1,8.69568408725471,11.1804368033677,0,6.4941820671,0,0,0,0,0,1,1080
1,71,5,0,82,1,1,0,1,1,10.4848967020276,12.3819920857734,0,15.865845311,0,0,0,0,0,1,26353
1,52,5,17,137,0,1,0,0,1,10.0481760352107,11.2521191163214,1,7.9808350445,1,0,0,0,0,1,15441
1,63,5,0,40,0,1,0,1,1,9.9626522857041,11.0612331554957,1,13.01026694,0,0,0,0,0,1,9610
1,56,5,12,90,0,1,0,1,1,11.2796219758368,10.1810348158697,1,18.491444216,1,0,0,0,0,1,16109
1,70,5,11,163,0,1,1,0,1,10.5194523474651,12.3520305704909,0,10.308008214,1,0,0,0,0,1,35
1,60,5,11,140,0,0,0,1,1,10.5306813448392,11.5683800392106,1,10.116358658,1,0,0,0,0,1,7732
1,43,5,19,112,0,1,0,1,1,10.3908302991866,12.2431950048319,0,5.659137577,1,0,0,0,0,1,11432
1,51,5,17,136,0,0,0,1,1,10.7754639487596,11.5863822251314,0,8.2409308693,1,0,0,0,0,1,32148
1,72,5,8,68,1,1,0,0,1,10.437452290155,11.1995762585697,0,6.0862422998,1,0,0,0,0,1,2602
1,58,5,18,135,0,1,0,1,1,10.5473336634367,11.2404674495654,1,6.0561259411,1,0,0,0,0,1,9176
1,79,5,5,125,0,1,0,1,1,10.9640751458698,10.9640751458698,1,22.075290897,1,0,0,0,0,1,8114
1,63,5,14,100,0,1,0,1,1,10.4874008924574,11.2874022094046,0,5.9383983573,1,0,0,0,0,1,6889
0,48,5,10,150,0,0,1,0,0,10.6420840848658,11.7406799694821,1,7.7919233402,1,0,0,0,0,1,31748
1,57,5,15,117,0,1,1,1,1,10.4125291859372,11.8607918270123,0,7.8412046543,1,0,0,0,0,1,216
1,48,5,15,100,0,0,0,1,1,10.2001034740519,11.5863692165783,1,11.764544832,1,0,0,0,0,1,20357
1,77,5,0,110,0,1,0,1,1,10.1745237224891,11.3313591029449,0,20.785763176,1,0,0,0,0,1,3540
1,56,5,1,110,0,0,0,1,1,9.43734685256258,11.3393865079919,1,8.4024640657,0,0,0,0,0,1,34209
0,47,5,11,80,0,1,0,1,1,9.08269561904033,11.3768085613624,1,6.0616016427,1,0,0,0,0,1,16712
1,55,5,5,105,1,1,0,1,1,10.0534180542109,11.2771628774744,1,5.2265571526,0,0,0,0,0,1,11641
0,68,5,9,80,0,1,0,1,1,9.79457295081225,9.23541632571609,1,5.7960301164,1,0,0,0,0,1,38014
1,44,5,15,130,0,1,0,1,1,8.98493050450645,12.0758523366414,1,13.223819302,1,0,0,0,0,1,29709
0,68,5,9,105,0,1,0,1,1,10.6558729825776,11.7117845204031,1,5.620807666,0,0,0,0,0,1,34939
1,55,5,8,163,0,1,1,0,1,9.53942035307784,12.247403150737,0,6.4531143053,1,0,0,0,0,1,30508
1,78,5,0,105,0,1,0,1,1,10.0528769152617,9.5420799988742,1,18.724161533,1,0,0,0,0,1,1247
1,81,5,15,103,0,1,0,0,1,10.0820470416192,11.8737710994752,0,40.73100616,1,0,0,0,0,1,20962
1,72,5,0,71,0,1,0,1,1,10.368527319678,11.5724775117837,1,20.79945243,1,0,0,0,0,1,11029
1,53,5,12,177,0,1,0,1,1,11.1587637886982,12.0342238573524,1,10.43394935,1,0,0,0,0,1,8862
1,53,5,9,115,0,1,0,1,1,11.1807283370356,8.87826883804312,1,7.6440793977,1,0,0,0,0,1,26072
0,75,5,10,88,0,1,1,0,0,10.1179733332811,9.8558979174432,0,9.5715263518,1,0,0,0,0,1,22784
1,63,5,14,75,0,1,0,0,1,10.2349974973275,10.9689481807037,1,5.3880903491,0,0,1,0,0,1,18340
1,50,5,18,64,0,1,1,0,0,10.0819495876154,12.3332038505789,0,5.5085557837,0,0,1,0,2960.5,3,31390
1,47,5,6,66,0,0,0,0,0,11.0474859642258,11.6352652141318,0,8.0985626283,1,0,0,0,0,1,32161
1,40,5,5,105,0,1,1,1,1,9.92196822800753,12.6145575228755,0,5.9466119097,1,0,0,0,0,1,38175
1,52,5,13,71,0,1,0,1,1,10.4941644810439,11.8557049121125,0,5.144421629,1,0,0,0,0,1,10082
1,70,5,12,130,0,1,1,1,1,10.1469347820701,11.5331525119915,1,6.0670773443,0,0,0,0,0,1,23742
0,65,5,0,50,0,1,0,1,1,10.9687539971634,12.3550351758688,0,19.474332649,1,0,0,0,0,1,34543
1,61,5,12,125,1,1,1,1,1,10.8514864256524,9.46525077144026,1,22.915811088,0,0,0,0,0,1,22594
0,75,5,0,105,1,1,0,1,1,8.54684907632375,11.3798796687104,1,15.624914442,1,0,0,0,0,1,17685
1,70,5,16,192,0,1,0,1,0,11.9717044580305,13.6311498835824,0,7.5318275154,1,0,0,0,0,1,38013
0,74,5,18,63,0,1,0,1,1,10.5506119985583,12.4477097323596,0,8.1697467488,1,0,0,0,0,1,21861
1,37,5,11,120,0,1,0,0,1,9.93309489728879,11.682254651932,1,5.8891170431,1,0,0,0,0,1,14902
1,84,5,0,90,0,1,0,1,1,10.5453677541517,12.1807599657379,0,16.046543463,1,0,0,0,0,1,9753
1,62,5,7,84,1,1,0,1,1,11.2691898448329,11.8192300569001,1,5.7467488022,1,0,0,0,0,1,5737
0,46,5,10,102,0,1,0,0,1,10.4484771835333,11.988898740369,0,5.9137577002,1,0,0,0,0,1,39862
0,46,5,1,100,0,1,0,1,0,10.0827761813169,13.013929699974,0,6.5434633812,1,0,0,0,0,1,30988
1,77,5,0,71,0,1,0,1,1,8.29429960885724,11.5129354649202,1,22.253251198,1,0,0,0,0,1,5678
1,77,5,6,109,0,1,0,1,1,10.665280744434,11.5815574713532,1,6.5872689938,1,0,0,0,0,1,27283
1,43,5,15,55,0,1,0,1,1,10.4002949788872,11.4681155291721,0,6.12183436,1,0,0,0,0,1,37485
1,78,5,9,224,0,1,1,1,1,11.1245988502677,10.7961005666399,1,7.8384668036,1,0,0,0,0,1,15
1,77,5,0,54,0,1,0,1,1,9.89399968473044,10.9928560823369,1,12.618754278,0,0,0,0,0,1,19018
1,73,5,14,112,0,1,0,1,1,9.6350975195364,10.7336662120159,1,7.9041752225,1,0,0,0,0,1,38768
0,48,5,14,86,0,1,1,1,1,11.3322389707327,10.6852951247134,1,8.4709103354,1,0,0,0,0,1,22662
1,85,5,22,150,0,1,1,1,1,10.743595484366,10.6382365035121,1,21.519507187,0,0,0,0,0,1,24224
0,58,5,13,165,0,0,0,1,1,8.87797748041909,11.1969658584355,1,7.523613963,1,0,0,0,0,1,8324
1,76,5,26,45,0,1,0,1,1,10.1884427855382,11.7978502395677,0,6.9650924025,1,0,0,0,0,1,38602
1,73,5,7,115,0,1,1,1,1,9.87836049558847,11.4877572868165,1,5.8151950719,1,0,0,0,0,1,18156
1,83,5,9,155,0,1,0,1,1,9.8780358894398,11.3051124235726,1,8.2847364819,0,0,0,0,0,1,12009
1,56,5,0,100,0,1,0,0,1,11.7406799694821,13.1269685572673,0,18.034223135,0,0,0,0,0,1,12350
1,58,5,9,150,0,1,0,1,1,11.3068264517028,11.9999668734281,1,8.0465434634,1,0,0,0,0,1,6588
1,50,5,0,71,0,1,0,1,1,10.0185299471756,11.3766187962557,1,17.987679671,1,0,0,0,0,1,1966
0,80,5,17,100,0,1,0,1,0,11.4094838847553,12.2204079029808,1,5.5578370979,0,0,0,0,0,1,37961
0,56,5,12,150,0,0,1,0,1,10.6557759021992,9.9626522857041,1,7.7891854894,1,0,0,0,0,1,21266
0,78,5,14,150,0,1,0,1,1,10.8317398586835,11.6346863562358,1,5.9767282683,1,0,0,0,0,1,38530
1,74,5,26,17,0,1,0,1,1,10.1374234563414,11.5236873476143,0,6.4750171116,1,0,0,0,0,1,35686
1,46,5,6,115,0,1,1,1,1,11.1998621295295,11.6273009236473,1,13.453798768,1,0,1,0,0,1,24096
